nhits,uid,chi,eta,j1A0,j2A0,j3A0,j4A0,kappa,muDc,muK,multiplier,omegaS0,pBdmild,pBdmoderate,pBdover,pBpmild,pBpmoderate,pBpover,pBtmild,pBtmoderate,pBtover,pR,pT,rho,sageA15,sigma,theta,zeta
15,25a9bfb3ead6fd6419848ff233fc1d06,0.145385434,0.644069222,0.527759734,0.344527012,0.783147634,0.325180461,0.062551778,0.155378228,0.009555508,0.613588081,0.041937159,0.918507277,2.246109047,0.89014708,1.330743552,1.871353455,0.265846267,1.46941708,2.153206563,1.264641282,0.817546987,0.0006443,0.016517868,0.867964726,0.000187591,0.108739791,1.106069647
15,e04a669467e22ac7a477c67072115734,0.159610653,0.667698724,0.410130589,0.370447694,0.71997213,0.303980032,0.064289832,0.141190371,0.010312556,0.511932393,0.040591537,0.709645222,2.283607915,1.063729458,1.329568166,1.862657016,0.252971178,1.402263854,2.277208449,1.482170748,0.816369412,0.000687391,0.015733155,0.846182014,0.000209997,0.102350853,1.028179869
15,cde9efaa677b449ba361f726306fed30,0.147412212,0.57772712,0.4314468,0.146673175,0.725383194,0.440573708,0.073678274,0.1244497,0.010443489,0.637101045,0.04300868,0.613419584,2.09615974,0.602981057,1.333890769,1.856280702,0.266951564,1.422800628,2.184639248,1.122908755,0.827634143,0.000534897,0.022605788,0.953592138,0.000267523,0.109264075,0.860286465
15,d95e46f0df62726fd355ae292a13fb0f,0.166590858,0.749306688,0.341735957,0.083994462,0.835615797,0.263487826,0.066789056,0.166324806,0.007797426,0.477081029,0.038888973,0.695444688,1.858827745,0.789832997,1.344771257,1.840631988,0.2455066,1.365514496,2.094070437,1.673241316,0.780357844,0.00077339,0.014307313,0.958941545,0.000173024,0.099576154,1.214457919
15,e9f9ec63d69a9fd0ea9e414623a9fdf3,0.149267295,0.710790477,0.411057503,0.127029723,0.652118718,0.321997907,0.069572415,0.172522783,0.006971366,0.542576326,0.040240072,0.563002539,2.197529593,0.744259321,1.353787676,1.860735051,0.252649035,1.452827583,2.204387138,1.401127025,0.816069082,0.000650432,0.019347795,0.842083939,0.000268699,0.101297328,0.934753771
15,f9494aafa1383cbbd1d6a57af1b83727,0.127172427,0.637116962,0.412407597,0.349239231,0.650624521,0.443131876,0.062266077,0.150906353,0.008639358,0.769579179,0.043032643,0.596071645,2.405241802,0.496367814,1.350829616,1.864842519,0.249898703,1.488162374,2.289546736,1.366805676,0.838996674,0.000583454,0.019645412,0.894593157,0.000374326,0.105446743,0.998348329
15,897f3bf192152ad35ff2f97f7f92c4de,0.140577312,0.668028486,0.454765711,0.223750303,0.594426746,0.384747861,0.065982911,0.163411114,0.007561071,0.614386492,0.042190934,0.36368535,2.374286371,0.391573774,1.357331181,1.862279949,0.248637106,1.497311793,2.222316915,1.289502097,0.828203187,0.000660809,0.015598785,0.869617441,0.000350322,0.100304517,0.909818507
15,bfb6e30f0d894ff6608d831994cde483,0.143977088,0.648135745,0.405236845,0.20684105,0.603186671,0.402683388,0.070416154,0.157192347,0.00770055,0.650155012,0.041686983,0.412104942,2.354822333,0.579750534,1.352238988,1.860031764,0.244773406,1.437127088,2.284681031,1.45629221,0.830192021,0.000678537,0.015733645,0.844579873,0.000312541,0.099360841,0.90404756
15,6de7e2237cc90c9253e723b7d3aef75e,0.146830077,0.649522072,0.456358255,0.03984835,0.609741725,0.361701562,0.078667138,0.142756765,0.00732353,0.687584301,0.043199093,0.439986755,2.573402464,0.436631234,1.343888854,1.870774774,0.266594779,1.589228057,2.140845558,0.76829308,0.834363277,0.000650927,0.015148574,0.865494241,0.000422013,0.107992826,0.981836184
15,d4a1e6c496f676acec17fa8974854d08,0.246407495,0.616656813,0.077712948,0.325005396,0.328375584,0.538564513,0.080453605,0.124605092,0.00539353,0.562443826,0.034588763,1.48453264,6.303590034,0.697261599,1.385330028,1.812552289,0.301498389,0.810371115,1.297948302,0.419139097,0.829359186,0.000602135,0.03566346,0.804416993,0.000672462,0.098860999,1.049188562
15,12489b9286c90b2d4664af6a1e2da1cb,0.134320584,0.662241856,0.430357753,0.253068691,0.541672775,0.436243237,0.066879377,0.158482978,0.007413723,0.748816878,0.041848712,0.309966178,2.565011157,0.42582454,1.366751722,1.860810961,0.242786855,1.493477808,2.279905252,1.357783524,0.843043208,0.000690106,0.014873781,0.870958902,0.000379398,0.100009344,1.000048485
15,5c97bbc38edad20e5efcbf80cb34e0f0,0.145451941,0.682380556,0.401171982,0.192623047,0.608770737,0.384484767,0.06983968,0.164815891,0.007340891,0.641356137,0.040826635,0.476564816,2.333606065,0.635026288,1.355477746,1.864469915,0.24674077,1.433395285,2.266279524,1.473555291,0.828782641,0.000685401,0.016578631,0.857241636,0.000301863,0.099883829,0.870583984
15,e63853544402ed5e6d7a8c9463b27aca,0.145502736,0.692840182,0.403653389,0.195810326,0.626767652,0.366436073,0.066687085,0.164733058,0.007526631,0.604118506,0.04101984,0.483013219,2.344554718,0.540843263,1.355057034,1.867397302,0.247847532,1.458093224,2.245416991,1.438322157,0.825222612,0.000641175,0.016488084,0.859194777,0.000307288,0.100356491,0.738640421
15,d4b24d6c9b8ade72ecf2795bd756ea8d,0.148040922,0.681813179,0.401757849,0.190256075,0.624593353,0.377533702,0.067731638,0.16349598,0.007556801,0.636359183,0.040756503,0.482469416,2.320066541,0.547775077,1.358428865,1.867381139,0.247768534,1.442065587,2.253877929,1.460078061,0.827952821,0.000643472,0.016765488,0.857738428,0.000299271,0.100176409,0.739179284
15,85281ae98d2bfc091d79ddfa6c415a99,0.149681244,0.674744863,0.494100539,0.219991649,0.69323389,0.340748335,0.075700421,0.161295643,0.007451871,0.401077553,0.044509526,0.468810546,1.897559169,0.481860068,1.333965425,1.863489193,0.26087578,1.587838941,2.206606354,1.171576427,0.811055673,0.000665863,0.015666025,0.766822206,0.000370479,0.103248121,1.021953916
15,614be5c8320d076035e0687ee9680c3b,0.146031942,0.698351342,0.410051989,0.194810241,0.629313724,0.377501686,0.066847047,0.164168846,0.007484241,0.590611465,0.041038129,0.493291409,2.346903647,0.573545247,1.354992542,1.869037396,0.247855378,1.467893031,2.251167084,1.437033807,0.82479879,0.000669823,0.015520402,0.844387222,0.000311758,0.100761802,0.763656437
15,07a3b3bfe7a463acb6477ccc228c94c6,0.149639289,0.681829309,0.385083845,0.210602612,0.649665708,0.310345543,0.070152254,0.167948425,0.007134765,0.672250962,0.041009764,0.702640278,2.345574785,0.57923787,1.338763904,1.874490439,0.259505385,1.416433496,2.150446265,1.211375546,0.822115218,0.000638681,0.017261681,0.876447001,0.000349295,0.104799031,0.906275787
15,10ee72c893fb2cef81bdcbc51672be73,0.129616137,0.64651697,0.461776531,0.293404439,0.651029893,0.432080316,0.058016307,0.16040783,0.008926156,0.780377111,0.042091295,0.652567031,2.312240261,0.370000474,1.358216692,1.88031965,0.261500359,1.454779898,2.175692611,1.199861285,0.840735488,0.000562513,0.022910927,0.944861225,0.000315519,0.107344668,0.90910946
15,bab8de39e4fb47200b4c104dd94608ed,0.15377487,0.540140916,0.420967816,0.123603454,0.612334963,0.439240151,0.084988254,0.152911287,0.008392225,0.667302366,0.042135495,0.405319504,2.113581545,0.771059431,1.338304094,1.857531796,0.253716683,1.30290035,2.278017651,1.390262353,0.833227296,0.000651925,0.017275433,0.815155126,0.000252323,0.098862443,0.955968041
15,459e3efb4680208e414f3732886b3a1a,0.134622157,0.717757436,0.449240621,0.22556056,0.568453396,0.376889994,0.060501227,0.168090374,0.007070157,0.578296119,0.041768261,0.335036002,2.435449912,0.317713539,1.369616824,1.865654203,0.246572228,1.556128511,2.217771432,1.285557507,0.827576825,0.000635173,0.016995573,0.883487008,0.000380117,0.100270774,0.805228065
15,d9e50f6177f0c96c675e91fca85983db,0.149882908,0.540569769,0.422436775,0.170769397,0.584445684,0.433663921,0.083417652,0.148462084,0.008196523,0.689780719,0.042707125,0.356131611,2.294979387,0.753570874,1.338101509,1.851513629,0.249292768,1.346986872,2.294305364,1.386476444,0.835311603,0.000685212,0.014853046,0.8206122,0.000285103,0.0986869,1.074220758
15,f1bc80ba16aa08ede3c4e41dac30f761,0.144391884,0.654501368,0.401954777,0.184798876,0.602760794,0.38689242,0.06981904,0.158499142,0.007443433,0.640252367,0.041217001,0.433169102,2.328099049,0.631783295,1.355718437,1.856430266,0.245405045,1.444810344,2.258855541,1.440964955,0.827883296,0.000678546,0.01605222,0.854961584,0.000305177,0.099387536,0.865834599
15,2396d0c0c4deec4a6d1d385d6fd530fe,0.156132466,0.631382205,0.53054756,0.211426221,0.657278071,0.29626363,0.078716162,0.164113678,0.007423761,0.538055743,0.043395336,0.643580497,2.299686856,0.623369645,1.322330323,1.885848063,0.273354353,1.521212105,2.142838713,0.896878763,0.822293558,0.000643563,0.014933686,0.743889797,0.000378528,0.106579788,0.931134629
15,32d1ca834f73621bc604ae4ee723d4bd,0.139212336,0.724425085,0.384309629,0.377236417,0.625940747,0.291364173,0.050211733,0.145256776,0.009140096,0.418585401,0.041944883,0.415640647,2.433583504,0.570711969,1.356443949,1.847310747,0.240468844,1.541486837,2.206180526,1.404537566,0.807779393,0.000672912,0.015380375,0.985505186,0.000315158,0.099558096,0.881201143
15,9e30d8aeb0415525d8cb209c0c60f670,0.148709353,0.670360823,0.497388443,0.052155411,0.671889569,0.30526398,0.073167215,0.171433948,0.00701327,0.394082759,0.042933376,0.372424248,1.898055094,0.48764826,1.346596271,1.846316482,0.260709162,1.486237218,2.046983477,1.072823646,0.79673892,0.000663763,0.018556316,0.903155389,0.000288615,0.100298096,1.140142693
15,2797da440743eaf957bb5f75085eda61,0.155677247,0.696202182,0.391507464,0.096964137,0.679521649,0.285356431,0.07313433,0.164950823,0.006567407,0.606528667,0.041676357,0.549283469,2.321522994,0.405247105,1.340788551,1.863122689,0.257119135,1.463061865,2.075574228,1.116614475,0.810126669,0.000713937,0.013547049,0.901799728,0.000371522,0.103332819,0.999405284
15,734a119704b8de4e13e7bda5adb79417,0.156077946,0.649130585,0.368707662,0.126393633,0.6980424,0.37696031,0.073931067,0.158590113,0.00810322,0.714502,0.039555583,0.736162405,2.176510837,0.895268898,1.339207642,1.86657786,0.25790457,1.307136809,2.203106613,1.455182331,0.826081756,0.000637725,0.020783288,0.870138901,0.000219878,0.103815197,1.046413511
15,04d7b36438312916e6f9b37a2049719a,0.150546814,0.842906178,0.288304626,0.082929099,0.580510022,0.249667807,0.059488118,0.17463061,0.006017387,0.449882227,0.038356279,0.342170186,2.364364762,0.57845653,1.377406051,1.858203474,0.240235967,1.519637882,2.187975971,1.432843159,0.804015071,0.000672757,0.019141099,0.942322812,0.000373476,0.096355641,0.784282336
15,0ea0151317fce9ba18bc1def07108900,0.148278765,0.681647113,0.403004942,0.189893298,0.625967517,0.376044386,0.066862862,0.164782349,0.00752149,0.625808815,0.040686983,0.468374622,2.322162915,0.537714909,1.358744922,1.868273813,0.248535501,1.439692619,2.259725413,1.460292131,0.828616856,0.000655534,0.016551088,0.862529365,0.00029872,0.099995502,0.777710631
15,d9240624632770d2c0eecc66eec16cb4,0.130347133,0.690110723,0.481548568,0.062241099,0.593221532,0.309492888,0.067907215,0.161290733,0.00651943,0.4113036,0.044360858,0.260637697,2.363975742,0.349353175,1.360227067,1.843710154,0.25417862,1.662395904,2.096813754,0.908189605,0.807075358,0.000639283,0.016000112,0.933760615,0.000395748,0.102085802,0.973723625
15,c8b82be778028511ffec9b0366d4caf3,0.145978815,0.686110065,0.400822786,0.194859351,0.625911496,0.371771608,0.066079118,0.164010203,0.007591408,0.606227722,0.040984509,0.485537951,2.373198056,0.53380244,1.354430907,1.867754565,0.247972301,1.462417855,2.248342849,1.431437733,0.82563936,0.000641293,0.016315233,0.854782442,0.000312944,0.100243422,0.772241794
15,b4231d2bbaaec46fd3bb4c25e9a0d43b,0.147856482,0.685219114,0.421234344,0.199850116,0.634758667,0.361405331,0.06717022,0.162647192,0.007661706,0.576805557,0.041249448,0.48836977,2.314669342,0.58746656,1.351950365,1.86322485,0.24919309,1.478166937,2.260435438,1.411428791,0.823558668,0.00067934,0.016077344,0.833810259,0.000310837,0.100891258,0.961469546
15,ad8a64406ec11d2946da2dfbf26eea6b,0.155368212,0.706654779,0.463164498,0.103292325,0.724988843,0.297835858,0.071284889,0.165928566,0.00719266,0.570550863,0.041149437,0.610131021,2.249070856,0.669222831,1.34404148,1.864734863,0.257675542,1.503845127,2.11413361,1.211968543,0.809279645,0.000745943,0.013083573,0.85125966,0.000281424,0.10357915,1.236122787
15,353e236191a0bcdcd8705ba7d87ede70,0.135431535,0.530647757,0.363442931,0.116368885,0.661689114,0.477234289,0.083156833,0.12395349,0.009522841,0.606185555,0.045872427,0.391096287,1.942470494,0.333318735,1.332675483,1.846824639,0.263516074,1.4565725,2.244629296,1.019729925,0.827038991,0.000469278,0.025476739,0.945729193,0.000424476,0.107394425,0.785479772
15,1240f9530525fca0d319a848367ab0a7,0.150906422,0.587795018,0.446050739,0.13876949,0.612003712,0.400495698,0.08120191,0.157529786,0.007700274,0.639043875,0.04174529,0.486955911,2.202039567,0.925193854,1.340425673,1.857251695,0.256158988,1.372571898,2.26785374,1.35515732,0.831487754,0.000663339,0.018397616,0.780878578,0.000255253,0.100128993,1.066801452
15,a116694d2b3eb4cae7cb17764ce86bc7,0.144336121,0.645755494,0.405991358,0.206575108,0.596049565,0.402301935,0.071241439,0.157765959,0.00760697,0.642242189,0.041595429,0.418966553,2.331302534,0.601811009,1.351447269,1.860426172,0.244882379,1.434917986,2.27917262,1.44859113,0.82922147,0.000689629,0.01547048,0.842354764,0.000314718,0.099637922,0.893972484
15,7c131ad2aa7bfd0c50d6dffd1ff65a30,0.142501781,0.691911329,0.424154749,0.211378331,0.63500288,0.36837559,0.064839627,0.160603051,0.00730359,0.596038554,0.040878125,0.469037829,2.313490539,0.689028865,1.353181376,1.863253989,0.249389471,1.482300141,2.264155509,1.421950947,0.824721968,0.000664926,0.01779916,0.821744743,0.000315284,0.100627164,1.083726255
15,0cea025d03569bc351de70c404e87709,0.143741941,0.673168519,0.390021911,0.186826411,0.601268205,0.381397618,0.069586428,0.163096368,0.00732373,0.637553923,0.041089903,0.456831613,2.312204948,0.592769939,1.356299898,1.8612206,0.245467088,1.433328873,2.260419948,1.454136649,0.828569653,0.000674814,0.016993152,0.861436469,0.000313823,0.099591418,0.862280575
15,8247cf4425076e5c9b1bc639a4666b2a,0.148021053,0.682609695,0.403201849,0.187602396,0.623389848,0.374175179,0.066753155,0.164468307,0.007542321,0.626023191,0.040745508,0.469959141,2.312828779,0.549155895,1.359171954,1.868148876,0.248438441,1.440778831,2.256189089,1.459868009,0.827864384,0.000648181,0.01660132,0.861049715,0.000299734,0.100055872,0.746360064
15,5c9c2d275e2e42dcbda8d03373aef6ef,0.137059797,0.585032963,0.424248783,0.158895526,0.603250424,0.449879341,0.072103421,0.129053081,0.008400658,0.644757226,0.043988709,0.433640079,2.491767166,0.589262147,1.341263407,1.846698026,0.253232075,1.521611575,2.259620741,1.213572672,0.83880944,0.000593378,0.0164838,0.89209857,0.000332479,0.105453026,0.826505632
15,181bdb970f31d2332d28065546b650c1,0.128638688,0.657163361,0.420206248,0.448826944,0.585490551,0.323005818,0.052600413,0.149611055,0.008858086,0.369754667,0.04495625,0.347178989,2.351710956,0.393439733,1.346791048,1.842505007,0.241769524,1.55780099,2.217634028,1.325573718,0.809518378,0.000633206,0.015503695,0.961151992,0.000374857,0.099014472,0.804723336
15,873a59f06dbe72c3fa0124e2af650576,0.142688457,0.610970026,0.406485412,0.043081728,0.563323391,0.386471507,0.079913342,0.155196435,0.00750805,0.714336727,0.042096876,0.397453117,2.412694245,0.612450361,1.350233636,1.860994321,0.260060688,1.436298826,2.193446931,1.005214946,0.834035093,0.000607788,0.020333356,0.889056302,0.000373732,0.103077663,1.028085608
15,6e72eb3c5bf8e707eb446bf3e3aadf34,0.145324057,0.658987892,0.190914866,0.051479682,0.593743527,0.357755737,0.085053316,0.155977656,0.00531265,0.628302072,0.043808229,0.405083845,2.149334294,0.394577369,1.331722013,1.854410903,0.24866771,1.45528947,2.290842962,1.269158947,0.818975046,0.000606945,0.019872621,0.839187895,0.000545361,0.101079662,0.849101384
15,df66a901e2419191ca9c02b779842094,0.143494965,0.575353763,0.397963314,0.181919753,0.71903144,0.414836375,0.074110573,0.129751711,0.009864131,0.565747276,0.044274143,0.59289345,1.99417996,0.519754764,1.328270583,1.853147757,0.265081383,1.440467752,2.192531711,1.126894157,0.819259392,0.000515455,0.022986208,0.947172802,0.000326301,0.108035047,0.801348245
15,5116c69b0340f2daa110c5f551e04dcc,0.147156292,0.655887933,0.396959868,0.206703724,0.675794891,0.414562387,0.069049912,0.15395668,0.008509783,0.745062535,0.03961597,0.757589505,2.332822598,1.006729102,1.345386266,1.868603683,0.25416512,1.368329306,2.299302235,1.545928732,0.83830831,0.000624402,0.020671687,0.830896578,0.000210528,0.104585803,1.008558012
15,40a170611a7d101b8f41241d0d4fe9cf,0.15020804,0.687402211,0.413887297,0.113224161,0.644691511,0.331240987,0.072803832,0.170109808,0.007047888,0.553588336,0.040374995,0.548105663,2.160038858,0.806413338,1.351255468,1.857155885,0.253198184,1.425778092,2.207505423,1.391936705,0.816975682,0.000651686,0.01982823,0.839581094,0.000260639,0.100932158,1.00276963
15,727756b68489a47d9fdfdc9f7db808ff,0.155969961,0.535487072,0.472044788,0.133971238,0.63888404,0.395664096,0.085830594,0.149245185,0.008402383,0.610710607,0.042634545,0.50046677,2.184884224,0.965284499,1.325738665,1.856899936,0.259357598,1.355687622,2.265853829,1.292147736,0.829462836,0.000665662,0.016037373,0.755361861,0.000239053,0.100999928,1.130283193
15,c554f15e5b1a77b08b2d46b47a5ecff9,0.148660564,0.728698448,0.426603106,0.219574266,0.59668145,0.289984832,0.060251061,0.152261696,0.007304996,0.497396174,0.041678421,0.448302508,2.537462681,0.561157795,1.347190973,1.86815865,0.252403826,1.568337002,2.178664691,1.179880541,0.822580819,0.00070087,0.013955776,0.852874075,0.00033075,0.102199065,0.939361404
15,37f473f2c8c8c8ff0ae3c6c70d5edcf1,0.138157735,0.617228715,0.359979104,0.192969371,0.618481042,0.462429667,0.062601542,0.148461947,0.008746502,0.749291072,0.040820461,0.464182267,2.272824813,0.444192787,1.36044804,1.853715249,0.245021813,1.334853304,2.22025564,1.536087728,0.834408482,0.000596275,0.02120309,0.991197171,0.000247833,0.101405544,0.837016468
15,1fe9b92c4b6323aa71397e6daf296f9e,0.143219221,0.666568963,0.392154992,0.188166562,0.597280149,0.380052697,0.070083041,0.162441548,0.007268586,0.638926288,0.041306803,0.45028693,2.372158609,0.604746469,1.354996316,1.858104991,0.245206833,1.438265851,2.263197095,1.452293123,0.827950045,0.000681908,0.016160984,0.865041772,0.000312805,0.099667826,0.903529354
15,003ac5e02535134870387a7739adf7b4,0.142491631,0.736551187,0.431479833,0.1765274,0.623645583,0.269940008,0.054279215,0.171183913,0.008126723,0.459526971,0.040102187,0.384796864,2.246683164,0.64899723,1.367083609,1.860441023,0.251794971,1.461073248,2.121877813,1.226159984,0.804336426,0.000648278,0.022631678,0.962274713,0.000255474,0.097743311,1.12473801
15,80c383372d9977b188a393f3d3c7984e,0.154725297,0.667056969,0.463710056,0.093763896,0.704089866,0.278252915,0.077608748,0.155324202,0.007175164,0.492304487,0.042383471,0.706242744,2.277081706,0.865412978,1.327908675,1.869883984,0.267723998,1.542828192,2.15686662,1.057066043,0.813466347,0.000639726,0.015173011,0.796932683,0.000293568,0.106579673,0.881935834
15,7797f870e59193900863e87413e7fc18,0.146970922,0.694879889,0.421532995,0.200532443,0.636192203,0.364695679,0.065977907,0.162107244,0.007553421,0.578374602,0.041206943,0.482316762,2.351458096,0.640878079,1.350757635,1.863787733,0.250052123,1.47779916,2.248500502,1.413623929,0.824148115,0.000678764,0.0165761,0.81942608,0.000311018,0.100564371,1.04132166
15,3cde4d678916901019ca913ce8850768,0.146596997,0.591423089,0.58088319,0.26804354,0.701577672,0.368718222,0.059385643,0.131603645,0.010191843,0.288436781,0.045077985,0.3752825,2.087821474,0.531139808,1.333208391,1.841457014,0.258724244,1.544880121,2.12049641,1.184638425,0.807597311,0.000656374,0.014813885,0.9106828,0.000193249,0.102604356,0.945474715
15,016e01577244a68776e9d9bf2c791592,0.134302732,0.652308764,0.416713786,0.183602967,0.61277381,0.412823394,0.062672997,0.141287675,0.008214673,0.618366482,0.04252056,0.513870968,2.45172255,0.582107024,1.353201985,1.850803902,0.253154671,1.528500861,2.213167918,1.269023416,0.831736929,0.000574049,0.018945308,0.948415826,0.000300324,0.105492583,0.785267468
15,0c2a56f1993858ca7e1ee41a7ad8a86f,0.153013721,0.60874168,0.529967727,0.121487683,0.634726408,0.329736217,0.078245511,0.163275719,0.007474025,0.331289591,0.043366118,0.349208712,2.021155152,0.806366079,1.336100303,1.846463348,0.255820946,1.473384963,2.185104332,1.272503666,0.806697692,0.000690183,0.015025427,0.781490879,0.000231284,0.097635781,0.992967278
15,8745d7355ff2c83bb6b33cfe3a550f40,0.140097463,0.795750391,0.396370841,0.101780559,0.552595953,0.346653824,0.063212668,0.166494774,0.006785706,0.632630244,0.039412909,0.370377378,2.559285411,0.480407538,1.385156197,1.876245355,0.253096533,1.597991833,2.210776452,1.138588606,0.832620687,0.000599566,0.020666327,0.915389645,0.000418117,0.102726507,0.765169522
15,b5f2374fad023790892bd3359464fc8e,0.152890187,0.852975605,0.302546137,0.003972311,0.626572028,0.325235249,0.063447822,0.165841827,0.006209962,0.841581391,0.036190155,0.626576903,2.652245836,0.608184033,1.38170372,1.885418345,0.252318148,1.514009346,2.174823734,1.28255218,0.835102163,0.000658947,0.019248861,0.936689248,0.000348647,0.105715298,0.917172741
15,6f0688892781c6dfeed7d5869cbbd3ed,0.138408315,0.610053084,0.532335908,0.173596622,0.575843273,0.340236187,0.076188754,0.158508169,0.006648046,0.395447518,0.046329791,0.265805596,2.259796006,0.322625726,1.33739421,1.865656076,0.262953376,1.633727117,2.1640904,0.860594575,0.818948843,0.00061788,0.014462654,0.78727196,0.000440884,0.102023052,0.845425649
15,a0f33b36d2e47655334c53282ebd307c,0.139448782,0.618131535,0.371787405,0.25464013,0.638619328,0.338183335,0.07600768,0.140962164,0.007604115,0.507412212,0.046336913,0.309276854,2.365590119,0.341443334,1.329349601,1.840084179,0.246677522,1.58414508,2.235066661,1.09652278,0.80995779,0.000688187,0.011671912,0.873257257,0.000533274,0.10146067,1.047218734
15,06dd5e41974bc160649c8968d75ea910,0.162924705,0.727238964,0.37039975,0.073041914,0.751419968,0.311081219,0.066502986,0.168363381,0.007411152,0.559971477,0.039170657,0.615145905,1.959483021,0.506607498,1.352187761,1.859699949,0.253394867,1.366646818,2.07514398,1.483207631,0.800218976,0.000694118,0.017317799,0.954014745,0.000221759,0.10091014,0.843810599
15,faa6f90bfb5014c51f6eaaedd5dda85b,0.129565033,0.586543336,0.324131008,0.169844678,0.573833106,0.361335379,0.074140631,0.143885771,0.007154655,0.495627058,0.045893659,0.34570994,2.242941094,0.396605115,1.333390536,1.835429779,0.248852359,1.508051572,2.220040916,1.147798889,0.813581645,0.00056697,0.018874071,0.942301245,0.000434151,0.101660503,0.783979596
15,664e300b505a0712699ae54d1689a7f4,0.138859838,0.679214289,0.400964794,0.204355289,0.573037378,0.40464249,0.065964367,0.165458409,0.007253514,0.698149251,0.041047619,0.357069366,2.423159837,0.450650375,1.365098728,1.857971362,0.242513546,1.445336498,2.25279769,1.42931239,0.83325722,0.000679256,0.016338438,0.888243224,0.000332955,0.099170209,0.947322069
15,2f81a582992fd69e0fc6a72cb8d6f16d,0.135326913,0.75254755,0.436098162,0.145706827,0.590220484,0.313816178,0.060679875,0.175151007,0.006323864,0.557485945,0.041180274,0.348541743,2.426875095,0.416433796,1.371225294,1.846555407,0.243092544,1.548812889,2.124110479,1.26331756,0.812761179,0.000718012,0.015993606,0.935462592,0.000356418,0.099628104,1.155454157
15,2a05f2d4abcb023aa213b8b87c27d4b4,0.135049507,0.728485529,0.487433345,0.217818535,0.544104273,0.341504433,0.061710953,0.17194086,0.006539441,0.566295671,0.041991256,0.311986047,2.468813588,0.346176215,1.369724689,1.865596406,0.24968344,1.600401128,2.175587967,1.132200757,0.826598953,0.00067134,0.017210979,0.862256787,0.000408945,0.100688383,0.925480177
15,89aab001b856d73c6b9054b481044c69,0.131118951,0.647688016,0.55552848,0.380862078,0.628461593,0.40728241,0.046623419,0.164411545,0.010205923,0.61222888,0.040847033,0.505132726,2.229587638,0.530230693,1.368464056,1.873101875,0.254675809,1.406670033,2.16679074,1.376686779,0.832290988,0.000603362,0.023265666,0.952340473,0.000148202,0.101387385,1.043197578
15,86b9537f7a5a776dcdacbb6de4b4f564,0.152914567,0.724898637,0.218163729,0.012997863,0.598741313,0.389830757,0.074774035,0.170574257,0.006649695,1.095287289,0.035093747,0.645617665,2.56381642,0.779951072,1.371624587,1.887855279,0.245445485,1.231113734,2.280611865,1.540139472,0.849746663,0.000665455,0.022915866,0.891946992,0.000286492,0.101528219,1.156934984
15,7fa5c05970209d28fb164d3369d93155,0.159105049,0.752842653,0.294928052,0.098219819,0.735204062,0.348845114,0.065479325,0.160766022,0.00778495,0.964998944,0.035813179,0.859340007,2.589193543,0.851286373,1.361498384,1.876961349,0.24823508,1.316487198,2.191694631,1.588499717,0.832844218,0.000727764,0.016616268,0.939608109,0.000232465,0.105450765,1.164725446
15,2eacf0250684959721ddb4a9fda5ac94,0.159919704,0.662995207,0.391516984,0.083693858,0.701010614,0.332857103,0.073003435,0.165582806,0.007444536,0.633459238,0.040327342,0.592334716,2.106132661,0.550085849,1.344998617,1.862312239,0.257279866,1.345280447,2.093999818,1.327993902,0.810972724,0.000684805,0.016854511,0.926464415,0.00025415,0.101708211,0.929923337
15,e8cc8fe4e25ca1246df9300bdc50f83c,0.148484446,0.703329192,0.273763522,0.114354496,0.628204667,0.330526729,0.077189434,0.155401734,0.006497395,0.713870453,0.04090465,0.504702792,2.416295043,0.599939945,1.349532514,1.861451342,0.245019711,1.476131568,2.265062577,1.35076778,0.82247838,0.000680687,0.015430209,0.86956043,0.000422998,0.101878077,0.978443898
15,03bc52c209848454c7e8fa8cda5022c9,0.147579139,0.582684377,0.42549031,0.184502925,0.652232852,0.412522088,0.079190813,0.149621485,0.008180363,0.587928405,0.043993829,0.352448022,2.041184658,0.446771031,1.338237212,1.851170651,0.252386507,1.430816871,2.220456989,1.279732087,0.820166474,0.000669234,0.01522207,0.862593534,0.000337127,0.100475972,1.105876244
15,81b5ebef03ebda067b1be91717ed3d92,0.164770708,0.668389745,0.284803774,0.080738779,0.738113793,0.321942878,0.090793133,0.127105697,0.009001669,0.944754155,0.039948963,0.690737588,2.663944356,0.793818053,1.337361232,1.879264388,0.262904705,1.462724316,2.244135885,0.909074295,0.829435705,0.000656801,0.014644454,0.891997982,0.000490831,0.109903251,1.115272939
15,cd5228f0c1709219ddb621b690cfbb55,0.14962124,0.586639331,0.374048245,0.108102379,0.660187073,0.428090624,0.080665127,0.124783003,0.00849401,0.800818484,0.04288235,0.488589886,2.515816333,0.487726265,1.334525916,1.853360692,0.254000367,1.45429004,2.213880518,1.140042428,0.837251017,0.000670665,0.013141781,0.901150349,0.000364978,0.107036592,1.05847599
15,6212dd82c7850d14b40a4e0b532c71a9,0.146870178,0.687472363,0.421001807,0.200896652,0.635537277,0.358149783,0.066876037,0.162909132,0.007525106,0.580047138,0.041366985,0.488734214,2.347690957,0.582951365,1.351626127,1.862641391,0.249110228,1.484447106,2.254000089,1.41023828,0.824390551,0.000674973,0.016353643,0.829760986,0.000311808,0.101144494,0.939412015
